id,text,Sentiment,device,date
1.01E+18,"Today, we broke ground on a plant that will provide jobs for up to 15,000 Wisconsin Workers! As Foxconn has discovered, there is no better place to build, hire and grow than right here in the United States! https://t.co/tOFFodZYvK",0.053571429,Twitter for iPhone,2018-06-28
1.01E+18,"I am in Milwaukee, Wisconsin, for meetings. Soon to leave for a big groundbreaking for Foxconn, which is building a great new electronics plant in Wisconsin. 15,000 Jobs, so great!",0.484090909,Twitter for iPhone,2018-06-28
1.01E+18,"....persecuted on old and/or totally unrelated charges (there was no collusion and there was no obstruction of the no collusion)...And what is going on in the FBI &amp, DOJ with Crooked Hillary, the DNC and all of the lies? A disgraceful situation!",0.033333333,Twitter for iPhone,2018-06-28
1.01E+18,"When is Bob Mueller going to list his Conflicts of Interest? Why has it taken so long? Will they be listed at the top of his $22,000,000 Report...And what about the 13 Angry Democrats, will they list their conflicts with Crooked H? How many people will be sent to jail and......",0.058333333,Twitter for iPhone,2018-06-28
1.01E+18,"Peter Strzok worked as the leader of the Rigged Witch Hunt for a long period of time - he got it started and was only fired because the gig was up. But remember, he took his orders from Comey and McCabe and they took their orders from you know who. Mueller/Comey best friends!",0.316666667,Twitter for iPhone,2018-06-28
1.01E+18,"Just watched @SharkGregNorman on @foxandfriends. Said “President is doing a great job. All over the world, people want to come back to the U.S.” Thank you Greg, and you’re looking and doing great!",0.6,Twitter for iPhone,2018-06-28
1.01E+18,"Amy Kremer, Women for Trump, was so great on @foxandfriends. Brave and very smart, thank you Amy! @AmyKremer",0.649404762,Twitter for iPhone,2018-06-28
1.01E+18,"Russia continues to say they had nothing to do with Meddling in our Election! Where is the DNC Server, and why didn’t Shady James Comey and the now disgraced FBI agents take and closely examine it? Why isn’t Hillary/Russia being looked at? So many questions, so much corruption!",0.166666667,Twitter for iPhone,2018-06-28
1.01E+18,"Lover FBI Agent Peter Strzok was given poor marks on yesterday’s closed door testimony and, according to most reports, refused to answer many questions. There was no Collusion and the Witch Hunt, headed by 13 Angry Democrats and others who are totally conflicted, is Rigged!",0,Twitter for iPhone,2018-06-28
1.01E+18,...home addresses – putting these selfless public servants in harm’s way. These radical protesters want ANARCHY – but the only response they will find from our government is LAW AND ORDER!,0,Twitter for iPhone,2018-06-28
1.01E+18,In recent days we have heard shameless attacks on our courageous law enforcement officers. Extremist Democrat politicians have called for the complete elimination of ICE. Leftwing Activists are trying to block ICE officers from doing their jobs and publicly posting their...,0.033333333,Twitter for iPhone,2018-06-28
1.01E+18,"Thank you North Dakota. Together, we are MAKING AMERICA SAFE AND GREAT AGAIN! #MAGA https://t.co/6Am9n6px8I",0.75,Twitter for iPhone,2018-06-28
1.01E+18,Just landed in North Dakota with @SenJohnHoeven and @RepKevinCramer. We will see everyone at Scheels Arena shortly! https://t.co/pakUigKB61,0,Twitter for iPhone,2018-06-27
1.01E+18,"Today, it was my great honor to welcome President Marcelo Rebelo de Sousa of Portugal to the @WhiteHouse!🇺🇸🇵🇹 https://t.co/yd37K4Ei8R",0.8,Twitter for iPhone,2018-06-27
1.01E+18,"Heading to North Dakota to fully stand with and endorse Kevin Cramer for Senate. He is an extraordinary Congressman who will hopefully soon represent this great state as your Senator. He is tough on crime, strong on borders, loves our Military, and our Vets! #NDSen https://t.co/uP95m0sIRP",0.210555556,Twitter for iPhone,2018-06-27
1.01E+18,Statement on Justice Anthony Kennedy. #SCOTUS https://t.co/8aWJ6fWemA,0,Twitter for iPhone,2018-06-27
1.01E+18,"Harley-Davidson should stay 100% in America, with the people that got you your success. I’ve done so much for you, and then this. Other companies are coming back where they belong! We won’t forget, and neither will your customers or your now very HAPPY competitors!",0.275,Twitter for iPhone,2018-06-27
1.01E+18,"Supreme Court rules in favor of non-union workers who are now, as an example, able to support a candidate of his or her choice without having those who control the Union deciding for them. Big loss for the coffers of the Democrats!",0.25,Twitter for iPhone,2018-06-27
1.01E+18,"HOUSE REPUBLICANS SHOULD PASS THE STRONG BUT FAIR IMMIGRATION BILL, KNOWN AS GOODLATTE II, IN THEIR AFTERNOON VOTE TODAY, EVEN THOUGH THE DEMS WON’T LET IT PASS IN THE SENATE. PASSAGE WILL SHOW THAT WE WANT STRONG BORDERS &amp, SECURITY WHILE THE DEMS WANT OPEN BORDERS = CRIME.  WIN!",0.513333333,Twitter for iPhone,2018-06-27
1.01E+18,"Congratulations to Maxine Waters, whose crazy rants have made her, together with Nancy Pelosi, the unhinged FACE of the Democrat Party. Together, they will Make America Weak Again! But have no fear, America is now stronger than ever before, and I’m not going anywhere!",-0.59296875,Twitter for iPhone,2018-06-27
1.01E+18,Big and conclusive win by Mitt Romney. Congratulations! I look forward to working together - there is so much good to do. A great and loving family will be coming to D.C.,0.62,Twitter for iPhone,2018-06-27
1.01E+18,The legendary Gary Player at Turnberry in Scotland! https://t.co/3oGoqWhhtA,1,Twitter for iPhone,2018-06-27
1.01E+18,A great First Lady! https://t.co/Pt35aluI4C,0.55625,Twitter for iPhone,2018-06-27
1.01E+18,"The Democrats are in Turmoil! Open Borders and unchecked Crime a certain way to lose elections. Republicans are for Strong Borders, NO Crime! A BIG NIGHT!",0.188988095,Twitter for iPhone,2018-06-27
1.01E+18,"Wow! Big Trump Hater Congressman Joe Crowley, who many expected was going to take Nancy Pelosi’s place, just LOST his primary election. In other words, he’s out! That is a big one that nobody saw happening. Perhaps he should have been nicer, and more respectful, to his President!",0.210416667,Twitter for iPhone,2018-06-27
1.01E+18,"Tremendous win for Congressman Dan Donovan. You showed great courage in a tough race! New York, and my many friends on Staten Island, have elected someone they have always been very proud of. Congratulations!",0.440512266,Twitter for iPhone,2018-06-27
1.01E+18,Congratulations to Governor Henry McMaster on your BIG election win! South Carolina loves you. We are all proud of you and Peggy! @henrymcmaster,0.666666667,Twitter for iPhone,2018-06-27
1.01E+18,"Today, we tell the story of an incredible HERO who defended our nation in World War Two – First Lieutenant Garlin Murl Conner. Although he died 20 years ago, today he takes his rightful place in the Eternal Chronicle of American Valor...https://t.co/mzJ8pPPgZE",0.383333333,Twitter for iPhone,2018-06-26
1.01E+18,SUPREME COURT UPHOLDS TRUMP TRAVEL BAN. Wow!,0.125,Twitter for iPhone,2018-06-26
1.01E+18,"“The most profound question of our era: Was there a conspiracy in the Obama Department of Justice and the FBI to prevent Donald Trump from becoming President of the U.S., and was Strzok at the core of the conspiracy?”  Judge Andrew Napolitano",0.344444444,Twitter for iPhone,2018-06-26
1.01E+18,"The face of the Democrats is now Maxine Waters who, together with Nancy Pelosi, have established a fine leadership team. They should always stay together and lead the Democrats, who want Open Borders and Unlimited Crime, well into the future....and pick Crooked Hillary for Pres.",0.138888889,Twitter for iPhone,2018-06-26
1.01E+18,"A Harley-Davidson should never be built in another country-never! Their employees and customers are already very angry at them. If they move, watch, it will be the beginning of the end - they surrendered, they quit! The Aura will be gone and they will be taxed like never before!",-1,Twitter for iPhone,2018-06-26
1.01E+18,"It was great being with Governor Henry McMaster last night in South Carolina. Henry is tough on Crime and Borders, loves our Military and our Vets and has created many jobs and a great economy. GO OUT AND VOTE FOR HENRY TODAY, HE WILL NEVER LET YOU DOWN!",0.202380952,Twitter for iPhone,2018-06-26
1.01E+18,....We are finishing our study of Tariffs on cars from the E.U. in that they have long taken advantage of the U.S. in the form of Trade Barriers and Tariffs. In the end it will all even out - and it won’t take very long!,-0.065625,Twitter for iPhone,2018-06-26
1.01E+18,"....When I had Harley-Davidson officials over to the White House, I chided them about tariffs in other countries, like India, being too high. Companies are now coming back to America. Harley must know that they won’t be able to sell back into U.S. without paying a big tax!",0.076428571,Twitter for iPhone,2018-06-26
1.01E+18,"....We are getting other countries to reduce and eliminate tariffs and trade barriers that have been unfairly used for years against our farmers, workers and companies. We are opening up closed markets and expanding our footprint. They must play fair or they will pay tariffs!",0.0375,Twitter for iPhone,2018-06-26
1.01E+18,"Early this year Harley-Davidson said they would move much of their plant operations in Kansas City to Thailand. That was long before Tariffs were announced. Hence, they were just using Tariffs/Trade War as an excuse. Shows how unbalanced &amp, unfair trade is, but we will fix it.....",-0.06,Twitter for iPhone,2018-06-26
1.01E+18,Thank you South Carolina. Now let’s get out tomorrow and VOTE for @HenryMcMaster! https://t.co/5xlz0wfMfu,0,Twitter for iPhone,2018-06-26
1.01E+18,Just landed in South Carolina - will be at the McMaster rally shortly! #MAGA,0,Twitter for iPhone,2018-06-25
1.01E+18,"The hearing of Peter Strzok and the other hating frauds at the FBI &amp, DOJ should be shown to the public on live television, not a closed door hearing that nobody will see. We should expose these people for what they are - there should be total transparency!",0.012272727,Twitter for iPhone,2018-06-25
1.01E+18,"Why is Senator Mark Warner (D-VA), perhaps in a near drunken state, claiming he has information that only he and Bob Mueller, the leader of the 13 Angry Democrats on a Witch Hunt, knows? Isn’t this highly illegal. Is it being investigated?",-0.225,Twitter for iPhone,2018-06-25
1.01E+18,“Director David Lynch: Trump Could Go Down as One of the Greatest Presidents” https://t.co/AcgnIZNh6e,0.422222222,Twitter for iPhone,2018-06-25
1.01E+18,"Surprised that Harley-Davidson, of all companies, would be the first to wave the White Flag. I fought hard for them and ultimately they will not pay tariffs selling into the E.U., which has hurt us badly on trade, down $151 Billion. Taxes just a Harley excuse - be patient!  #MAGA",-0.107465278,Twitter for iPhone,2018-06-25
1.01E+18,"Congresswoman Maxine Waters, an extraordinarily low IQ person, has become, together with Nancy Pelosi, the Face of the Democrat Party. She has just called for harm to supporters, of which there are many, of the Make America Great Again movement. Be careful what you wish for Max!",0.29375,Twitter for iPhone,2018-06-25
1.01E+18,"Will be heading to one of my favorite places, South Carolina, to fight for one of my original “fighters,” Governor Henry McMaster. Speaking at 7:00 P.M.",0.4375,Twitter for iPhone,2018-06-25
1.01E+18,"....If this is done, illegal immigration will be stopped in it’s tracks - and at very little, by comparison, cost. This is the only real answer - and we must continue to BUILD THE WALL!",-0.1234375,Twitter for iPhone,2018-06-25
1.01E+18,"Hiring manythousands of judges, and going through a long and complicated legal process, is not the way to go - will always be disfunctional. People must simply be stopped at the Border and told they cannot come into the U.S. illegally. Children brought back to their country......",-0.141666667,Twitter for iPhone,2018-06-25
1.01E+18,"Such a difference in the media coverage of the same immigration policies between the Obama Administration and ours. Actually, we have done a far better job in that our facilities are cleaner and better run than were the facilities under Obama. Fake News is working overtime!",0.067857143,Twitter for iPhone,2018-06-25
1.01E+18,"I have tried to stay uninvolved with the Department of Justice and FBI (although I do not legally have to), because of the now totally discredited and very expensive Witch Hunt currently going on. But you do have to ask why the DOJ &amp, FBI aren’t giving over requested documents?",-0.1875,Twitter for iPhone,2018-06-25
1.01E+18,"The Red Hen Restaurant should focus more on cleaning its filthy canopies, doors and windows (badly needs a paint job) rather than refusing to serve a fine person like Sarah Huckabee Sanders. I always had a rule, if a restaurant is dirty on the outside, it is dirty on the inside!",-0.241666667,Twitter for iPhone,2018-06-25
1.01E+18,"Former Attorney General Michael Mukasey said that President Trump is probably correct that there was surveillance on Trump Tower. Actually, far greater than would ever have been believed!",0.19375,Twitter for iPhone,2018-06-25
1.01E+18,".@RepClayHiggins has been a great help to me on Cutting Taxes, creating great new healthcare programs at low cost, fighting for Border Security, our Military and are Vets. He is tough on Crime and has my full Endorsement. The Great State of Louisiana, we want Clay!",0.221941639,Twitter for iPhone,2018-06-25
1.01E+18,"House Republicans could easily pass a Bill on Strong Border Security but remember, it still has to pass in the Senate, and for that we need 10 Democrat votes, and all they do is RESIST. They want Open Borders and don’t care about Crime! Need more Republicans to WIN in November!",0.473333333,Twitter for iPhone,2018-06-25
1.01E+18,".@jimmyfallon is now whimpering to all that he did the famous “hair show” with me (where he seriously messed up my hair), &amp, that he would have now done it differently because it is said to have “humanized” me-he is taking heat. He called &amp, said “monster ratings.” Be a man Jimmy!",0.055555556,Twitter for iPhone,2018-06-25
1.01E+18,"The United States is insisting that all countries that have placed artificial Trade Barriers and Tariffs on goods going into their country, remove those Barriers &amp, Tariffs or be met with more than Reciprocity by the U.S.A. Trade must be fair and no longer a one way street!",0.258333333,Twitter for iPhone,2018-06-24
1.01E+18,"....Our Immigration policy, laughed at all over the world, is very unfair to all of those people who have gone through the system legally and are waiting on line for years! Immigration must be based on merit - we need people who will help to Make America Great Again!",0.325,Twitter for iPhone,2018-06-24
1.01E+18,"We cannot allow all of these people to invade our Country. When somebody comes in, we must immediately, with no Judges or Court Cases, bring them back from where they came. Our system is a mockery to good immigration policy and Law and Order. Most children come without parents...",0.4,Twitter for iPhone,2018-06-24
1.01E+18,"Democrats, fix the laws. Don’t RESIST. We are doing a far better job than Bush and Obama, but we need strength and security at the Border! Cannot accept all of the people trying to break into our Country. Strong Borders, No Crime!",0.422222222,Twitter for iPhone,2018-06-24
1.01E+18,"Major Wall Street Journal opinion piece today talking about the Russian Witch Hunt and the disgrace that it is. So many people hurt, so bad for our country - a total sham!https://t.co/bcpSGtoX6a",-0.0275,Twitter for iPhone,2018-06-24
1.01E+18,AMERICA IS OPEN FOR BUSINESS! https://t.co/ZjdlHwJlxm,0,Twitter for iPhone,2018-06-23
1.01E+18,Thank you @NVGOP! #MAGA https://t.co/OGTR2j6PGG,0,Twitter for iPhone,2018-06-23
1.01E+18,"Happy Birthday to Supreme Court Justice Clarence Thomas, a friend and great man! https://t.co/hlXYYkTjcv",0.9,Twitter for iPhone,2018-06-23
1.01E+18,"It’s very sad that Nancy Pelosi and her sidekick, Cryin’ Chuck Schumer, want to protect illegal immigrants far more than the citizens of our country. The United States cannot stand for this. We wants safety and security at our borders!",-0.06,Twitter for iPhone,2018-06-23
1.01E+18,"Heading to Nevada to talk trade and immigration with supporters. Country’s economy is stronger than ever before with numbers that are getting better by the week. Tremendous potential, and trade deals are coming along well.",0.277777778,Twitter for iPhone,2018-06-23
1.01E+18,"My thoughts and prayers are with Representative Katie Arrington of South Carolina, including all of those involved in last nights car accident, and their families. https://t.co/rWYt2VBjxc",0,Twitter for iPhone,2018-06-23
1.01E+18,"...everyone how much he likes me, but he will only vote with Nancy Pelosi. Keith is strong on borders and tough on crime — and loves cutting taxes! #MAGA",-0.101111111,Twitter for iPhone,2018-06-23
1.01E+18,".@VP Pence is heading to Pittsburgh, Pennsylvania where we have both strongly endorsed one of the finest men around, Congressman Keith @RothfusForPA. He is running against #LambTheSham, who is telling...",0.433333333,Twitter for iPhone,2018-06-23
1.01E+18,"Drudge Report  “OBAMA KEPT THEM IN CAGES, WRAPPED THEM IN FOIL” We do a much better job while at the same time maintaining a MUCH stronger Border! Mainstream Fake Media hates this story.",0.0625,Twitter for iPhone,2018-06-23
1.01E+18,“Disability applications plunge as economy strengthens”  Failing New York Times,0.136363636,Twitter for iPhone,2018-06-23
1.01E+18,The National Association of Manufacturers just announced that 95.1% of Manufacturers “have a positive outlook for their companies.”  This is the best number in the Association’s history!,0.613636364,Twitter for iPhone,2018-06-23
1.01E+18,The Russian Witch Hunt is Rigged!,0,Twitter for iPhone,2018-06-23
1.01E+18,".@FoxNews  Poll numbers plummet on the Democrat inspired and paid for Russian Witch Hunt. With all of the bias, lying and hate by the investigators, people want the investigators investigated. Much more will come out. A total scam and excuse for the Dems losing the Election!",-0.0725,Twitter for iPhone,2018-06-23
1.01E+18,Steel is coming back fast! U.S. Steel is adding great capacity also. So are others. https://t.co/0Pzwjg3Vxn,0.35,Twitter for iPhone,2018-06-23
9.93E+17,"Good luck to Ric Grenell, our new Ambassador to Germany. A great and talented guy, he will represent our Country well!",0.627840909,Twitter for iPhone,2018-05-07
1.01E+18,"Based on the Tariffs and Trade Barriers long placed on the U.S. &amp, its great companies and workers by the European Union, if these Tariffs and Barriers are not soon broken down and removed, we will be placing a 20% Tariff on all of their cars coming into the U.S. Build them here!",0.031111111,Twitter for iPhone,2018-06-23
1.01E+18,"Our first duty, and our highest loyalty, is to the citizens of the United States. We will not rest until our border is secure, our citizens are safe, and we finally end the immigration crisis once and for all. https://t.co/7YfZ9kjB23",0.2875,Twitter for iPhone,2018-06-22
1.01E+18,We are gathered today to hear directly from the AMERICAN VICTIMS of ILLEGAL IMMIGRATION. These are the American Citizens permanently separated from their loved ones b/c they were killed by criminal illegal aliens. These are the families the media ignores...https://t.co/ZjXESYAcjY,-0.1,Twitter for iPhone,2018-06-22
1.01E+18,Hope OPEC will increase output substantially. Need to keep prices down!,-0.194444444,Twitter for iPhone,2018-06-22
1.01E+18,"We must maintain a Strong Southern Border. We cannot allow our Country to be overrun by illegal immigrants as the Democrats tell their phony stories of sadness and grief, hoping it will help them in the elections. Obama and others had the same pictures, and did nothing about it!",-0.173333333,Twitter for iPhone,2018-06-22
1.01E+18,"80% of Mexico’s Exports come to the United States. They totally rely on us, which is fine with me. They do have, though, very strong Immigration Laws. The U.S. has pathetically weak and ineffective Immigration Laws that the Democrats refuse to help us fix. Will speak to Mexico!",0.1278125,Twitter for iPhone,2018-06-22
1.01E+18,"Congressman Ron DeSantis, a top student at Yale and Harvard Law School, is running for Governor of the Great State of Florida. Ron is strong on Borders, tough on Crime &amp, big on Cutting Taxes - Loves our Military &amp, our Vets. He will be a Great Governor &amp, has my full Endorsement!",0.209104938,Twitter for iPhone,2018-06-22
1.01E+18,Congresswoman Martha Roby of Alabama has been a consistent and reliable vote for our Make America Great Again Agenda. She is in a Republican Primary run-off against a recent Nancy Pelosi voting Democrat. I fully endorse Martha for Alabama 2nd Congressional District!,0.29,Twitter for iPhone,2018-06-22
1.01E+18,Governor Henry McMaster is a truly fine man who loves the People of South Carolina. He was one of my very early supporters and truly helped me to a Big South Carolina Victory. I will see you all in S.C on Monday and Vice President Pence will be there for Henry on Saturday!,0.182222222,Twitter for iPhone,2018-06-22
1.01E+18,"Republicans should stop wasting their time on Immigration until after we elect more Senators and Congressmen/women in November. Dems are just playing games, have no intention of doing anything to solves this decades old problem. We can pass great legislation after the Red Wave!",0.44,Twitter for iPhone,2018-06-22
1.01E+18,"Elect more Republicans in  November and we will pass the finest, fairest and most comprehensive Immigration Bills anywhere in the world. Right now we have the dumbest and the worst. Dems are doing nothing but Obstructing. Remember their motto, RESIST! Ours is PRODUCE!",0.217142857,Twitter for iPhone,2018-06-22
1.01E+18,"Even if we get 100% Republican votes in the Senate, we need 10 Democrat votes to get a much needed Immigration Bill - &amp, the Dems are Obstructionists who won’t give votes for political reasons &amp, because they don’t care about Crime coming from Border! So we need to elect more R’s!",0.40625,Twitter for iPhone,2018-06-22
1.01E+18,"Our great Judge Jeanine Pirro is out with a new book, “Liars, Leakers and Liberals, the Case Against the Anti-Trump Conspiracy,” which is fantastic. Go get it!",0.478787879,Twitter for iPhone,2018-06-22
1.01E+18,"You cannot pass legislation on immigration whether it be for safety and security or any other reason including “heart,” without getting Dem votes. Problem is, they don’t care about security and R’s do. Zero Dems voted to support the Goodlatte Bill. They won’t vote for anything!",-0.15625,Twitter for iPhone,2018-06-21
1.01E+18,"We have to maintain strong borders or we will no longer have a country that we can be proud of – and if we show any weakness, millions of people will journey into our country.",0.616666667,Twitter for iPhone,2018-06-21
1.01E+18,"“I REALLY DON’T CARE, DO U?” written on the back of Melania’s jacket, refers to the Fake News Media. Melania has learned how dishonest they are, and she truly no longer cares!",-0.16875,Twitter for iPhone,2018-06-21
1.01E+18,Big Supreme Court win on internet sales tax - about time! Big victory for fairness and for our country. Great victory for consumers and retailers.,0.45,Twitter for iPhone,2018-06-21
1.01E+18,Farm Bill just passed in the House. So happy to see work requirements included. Big win for the farmers!,0.6,Twitter for iPhone,2018-06-21
1.01E+18,I was thrilled to be back in Minnesota for a roundtable with hardworking American Patriots. Thank you! https://t.co/suoRN02zMq,0.2,Twitter for iPhone,2018-06-21
1.01E+18,"""""""The real big story that affects everybody in America is the success of @POTUS's TAX CUT package and what it's done for our economy...” @Varneyco https://t.co/2bUbA7zSFM""",0.15,Twitter for iPhone,2018-06-21
1.01E+18,"Democrats want open Borders, where anyone can come into our Country, and stay. This is Nancy Pelosi’s dream. It won’t happen!",0,Twitter for iPhone,2018-06-21
1.2E+18,....”Nothing gives Schiff jurisdiction over Impeachment.”,0,Twitter for iPhone,2019-11-21
1.01E+18,"Henry McMaster has done a great job as Governor of South Carolina. The state is BOOMING, with jobs and new industry setting records. He is tough on Crime and Strong on Borders, Healthcare, the Military and our great Vets. Henry has my full and complete Endrosement! #MAGA",0.26947601,Twitter for iPhone,2018-06-21
9.92E+17,"JUST OUT: 3.9% Unemployment. 4% is Broken! In the meantime, WITCH HUNT!",-0.625,Twitter for iPhone,2018-05-04
1.01E+18,"What is the purpose of the House doing good immigration bills when you need 9 votes by Democrats in the Senate, and the Dems are only looking to Obstruct (which they feel is good for them in the Mid-Terms). Republicans must get rid of the stupid Filibuster Rule-it is killing you!",0.1,Twitter for iPhone,2018-06-21
1.01E+18,Last night in Minnesota was incredible. What a crowd!,0.5,Twitter for iPhone,2018-06-21
1.01E+18,"I will be going the Columbia, South Carolina, on Monday night to do a campaign speech for one of my very early supporters, a man who truly loves the people of South Carolina, Governor Henry McMaster. Henry worked so hard &amp, was so loyal to me that I look forward to reciprocating!",0.085,Twitter for iPhone,2018-06-21
1.01E+18,"The Border has been a big mess and problem for many years. At some point Schumer and Pelosi, who are weak on Crime and Border security, will be forced to do a real deal, so easy, that solves this long time problem. Schumer used to want Border security - now he’ll take Crime!",0.027604167,Twitter for iPhone,2018-06-21
1.01E+18,"We shouldn’t be hiring judges by the thousands, as our ridiculous immigration laws demand, we should be changing our laws, building the Wall, hire Border Agents and Ice and not let people come into our country based on the legal phrase they are told to say as their password.",-0.066666667,Twitter for iPhone,2018-06-21
1.01E+18,ALL-TIME RECORD OPTIMISM! https://t.co/ZTrfJY2afh,0,Twitter for iPhone,2018-06-21
1.01E+18,"Just returning from the Great State of Minnesota where we had an incredible rally with 9,000 people, and at least 10,000 who could not get in - I will return! Congratulations to @PeteStauber who is loved and respected in Minnesota!",0.55,Twitter for iPhone,2018-06-21
1.01E+18,"Thank you Duluth, Minnesota. Together, we are MAKING AMERICA GREAT AGAIN! https://t.co/G0hbbx6xAK",1,Twitter for iPhone,2018-06-21
1.01E+18,"So sorry, people wanting to get into the already packed arena - I LOVE YOU ALL! https://t.co/PFvXrsvgkA",0.0625,Twitter for iPhone,2018-06-20
1.01E+18,"Just landed in Duluth, Minnesota. Two events planned - looking forward to them and being with @PeteStauber and his wonderful family!",1,Twitter for iPhone,2018-06-20
1.01E+18,"Don’t worry, the Republicans, and your President, will fix it! https://t.co/xsbuPzXbHj",0,Twitter for iPhone,2018-06-20
1.01E+18,Look what Fake ABC News put out. I guess they had it prepared from the 13 Angry Democrats leading the Witch Hunt! #StopTheBias https://t.co/c0XOk1btEQ,-0.5625,Twitter for iPhone,2018-06-20
1.01E+18,Had a great meeting with the House GOP last night at the Capitol. They applauded and laughed loudly when I mentioned my experience with Mark Sanford. I have never been a fan of his!,0.40625,Twitter for iPhone,2018-06-20
1.01E+18,More records! #MAGA https://t.co/2CP5eq40Fy,0.625,Twitter for iPhone,2018-06-20
1.01E+18,"“FBI texts have revealed anti-Trump Bias.” @FoxNews  Big News, but the Fake News doesn’t want to cover. Total corruption - the Witch Hunt has turned out to be a scam! At some point soon the Mainstream Media will have to cover correctly, too big a story!",-0.125,Twitter for iPhone,2018-06-20
1.01E+18,"It’s the Democrats fault, they won’t give us the votes needed to pass good immigration legislation. They want open borders, which breeds horrible crime. Republicans want security. But I am working on something - it never ends!",-0.1,Twitter for iPhone,2018-06-20
1.01E+18,"The Fake News is not mentioning the safety and security of our Country when talking about illegal immigration. Our immigration laws are the weakest and worst anywhere in the world, and the Dems will do anything not to change them &amp, to obstruct-want open borders which means crime!",-0.5,Twitter for iPhone,2018-06-20
1.01E+18,THANK YOU @HouseGOP! https://t.co/scvACfJwts,0,Twitter for iPhone,2018-06-20
1.01E+18,"Earlier today, @FLOTUS Melania and I were honored to welcome King Felipe VI and Queen Letizia of Spain to the @WhiteHouse!🇺🇸🇪🇸 https://t.co/cCubCyiRm5",0.4,Twitter for iPhone,2018-06-20
1.01E+18,"Homeland Security @SecNielsen did a fabulous job yesterday at the press conference explaining security at the border and for our country, while at the same time recommending changes to obsolete &amp, nasty laws, which force family separation. We want “heart” and security in America!",-0.2,Twitter for iPhone,2018-06-20
1.01E+18,THANK YOU @NFIB! #NFIB75 https://t.co/5ppZhQhZu0,0,Twitter for iPhone,2018-06-19
1.01E+18,"Join me tomorrow in Duluth, Minnesota for a #MAGA Rally! Tickets: https://t.co/mhhJB8WQlF https://t.co/gP59o1RDqW",0,Twitter for iPhone,2018-06-19
1.01E+18,"#CHANGETHELAWS   Now is the best opportunity ever for Congress to change the ridiculous and obsolete laws on immigration. Get it done, always keeping in mind that we must have strong border security.",0.366666667,Twitter for iPhone,2018-06-19
1.01E+18,"We must always arrest people coming into our Country illegally. Of the 12,000 children, 10,000 are being sent by their parents on a very dangerous trip, and only 2000 are with their parents, many of whom have tried to enter our Country illegally on numerous occasions.",-0.138333333,Twitter for iPhone,2018-06-19
9.92E+17,Going to Dallas (the GREAT State of Texas) today. Leaving soon!,1,Twitter for iPhone,2018-05-04
1.01E+18,"Democrats are the problem. They don’t care about crime and want illegal immigrants, no matter how bad they may be, to pour into and infest our Country, like MS-13. They can’t win on their terrible policies, so they view them as potential voters!",-0.28,Twitter for iPhone,2018-06-19
1.01E+18,"If you don’t have Borders, you don’t have a Country!",0,Twitter for iPhone,2018-06-19
1.01E+18,Crime in Germany is up 10% plus (officials do not want to report these crimes) since migrants were accepted. Others countries are even worse. Be smart America!,-0.066071429,Twitter for iPhone,2018-06-19
1.01E+18,I can’t think of something more concerning than a law enforcement officer suggesting that their going to use their powers to affect an election!” Inspector General Horowitz on what was going on with numerous people regarding my election. A Rigged Witch Hunt!p,0.225,Twitter for iPhone,2018-06-19
1.01E+18,Comey gave Strozk his marching orders. Mueller is Comey’s best friend. Witch Hunt!,1,Twitter for iPhone,2018-06-18
1.01E+18,"If President Obama (who got nowhere with North Korea and would have had to go to war with many millions of people being killed) had gotten along with North Korea and made the initial steps toward a deal that I have, the Fake News would have named him a national hero!",-0.08125,Twitter for iPhone,2018-06-18
1.01E+18,It is the Democrats fault for being weak and ineffective with Boarder Security and Crime. Tell them to start thinking about the people devastated by Crime coming from illegal immigration. Change the laws!,-0.5,Twitter for iPhone,2018-06-18
1.01E+18,CHANGE THE LAWS!,0,Twitter for iPhone,2018-06-18
1.01E+18,"Children are being used by some of the worst criminals on earth as a means to enter our country. Has anyone been looking at the Crime taking place south of the border. It is historic, with some countries the most dangerous places in the world. Not going to happen in the U.S.",-0.275,Twitter for iPhone,2018-06-18
1.01E+18,We don’t want what is happening with immigration in Europe to happen with us!,0,Twitter for iPhone,2018-06-18
1.01E+18,The people of Germany are turning against their leadership as migration is rocking the already tenuous Berlin coalition. Crime in Germany is way up. Big mistake made all over Europe in allowing millions of people in who have so strongly and violently changed their culture!,-0.188888889,Twitter for iPhone,2018-06-18
1.01E+18,"Why don’t the Democrats give us the votes to fix the world’s worst immigration laws? Where is the outcry for the killings and crime being caused by gangs and thugs, including MS-13, coming into our country illegally?",-0.75,Twitter for iPhone,2018-06-18
1.01E+18,"“The highest level of bias I’ve ever witnessed in any law enforcement officer.” Trey Gowdy on the FBI’s own, Peter Strzok. Also remember that they all worked for Slippery James Comey and that Comey is best friends with Robert Mueller. A really sick deal, isn’t it?",0.295238095,Twitter for iPhone,2018-06-18
1.01E+18,"The Democrats should get together with their Republican counterparts and work something out on Border Security &amp, Safety. Don’t wait until after the election because you are going to lose!",0,Twitter for iPhone,2018-06-18
1.01E+18,"Why was the FBI’s sick loser, Peter Strzok, working on the totally discredited Mueller team of 13 Angry &amp, Conflicted Democrats, when Strzok was giving Crooked Hillary a free pass yet telling his lover, lawyer Lisa Page, that “we’ll stop” Trump from becoming President? Witch Hunt!",-0.041964286,Twitter for iPhone,2018-06-18
